product_id,category_id
P2552,SKIRT
P2553,PANTS
P2553,SHIRT
P2553,SET
P2554,PANTS
P2554,SET
P2555,PANTS
P2555,SET
P2556,PANTS
P2556,SET
P2557,PANTS
P2558,PANTS
P2558,SHIRT
P2558,SET
P2559,DRESS
P2559,SHIRT
P2559,SET
P2560,SHIRT
P2561,SET
P2562,DRESS
P2562,SET
P2563,SET
P2564,NOT_SURE
P2564,SHIRT
P2564,SET
P2565,PANTS
P2565,SHIRT
P2565,SHORTS
P2566,DRESS
P2566,SHIRT
P2566,SKIRT
P2567,LONGSLEEVE
P2567,SHIRT
P2567,SET
P2568,PANTS
P2568,SHIRT
P2568,SET
P2569,PANTS
P2569,SHIRT
P2569,SET
P2570,PANTS
P2570,SET
P2571,PANTS
P2571,SHIRT
P2571,SHORTS
P2572,PANTS
P2572,SHORTS
P2573,PANTS
P2573,SHIRT
P2573,SET
P2574,PANTS
P2574,LONGSLEEVE
P2574,SHIRT
P2575,PANTS
P2575,SHIRT
P2575,SET
P2576,SET
P2577,SHIRT
P2577,SET
P2578,PANTS
P2578,SHORTS
P2578,UNDERSHIRT
P2579,PANTS
P2579,SET
P2580,PANTS
P2580,LONGSLEEVE
P2580,SHIRT
P2581,PANTS
P2582,DRESS
P2582,SHIRT
P2582,SET
P2583,SET
P2584,PANTS
P2585,PANTS
P2585,SHORTS
P2585,SET
P2586,SET
P2587,LONGSLEEVE
P2587,SHIRT
P2588,PANTS
P2588,SHIRT
P2589,SET
P2590,PANTS
P2590,SHIRT
P2590,UNDERSHIRT
P2591,SET
P2592,SET
P2593,SHIRT
P2593,SET
P2594,PANTS
P2594,DRESS
P2594,SHIRT
P2595,PANTS
P2595,SHIRT
P2595,SET
P2596,SET
P2597,PANTS
P2597,DRESS
P2597,SHIRT
P2598,SET
P2599,NOT_SURE
P2599,PANTS
P2599,SHIRT
P2600,PANTS
P2600,SHIRT
P2600,SHORTS
P2601,SET
P2602,PANTS
P2602,DRESS
P2602,SHIRT
P2603,SHIRT
P2604,PANTS
P2604,SHIRT
P2604,SHORTS
P2605,PANTS
P2605,SET
P2606,PANTS
P2606,SHIRT
P2606,SET
P2607,DRESS
P2607,SHIRT
P2607,SKIRT
P2608,SET
P2609,PANTS
P2609,SET
P2610,PANTS
P2610,SHIRT
P2610,SET
P2611,PANTS
P2611,SET
P2612,DRESS
P2612,SHIRT
P2612,SKIRT
P2613,DRESS
P2613,SHIRT
P2613,SKIRT
P2614,SHIRT
P2614,OUTWEAR
P2614,SET
P2615,PANTS
P2615,LONGSLEEVE
P2615,SHIRT
P2616,PANTS
P2617,PANTS
P2617,LONGSLEEVE
P2617,SHIRT
P2618,PANTS
P2618,SHIRT
P2618,SET
P2619,SET
P2620,SET
P2621,PANTS
P2621,SHIRT
P2621,SET
P2622,PANTS
P2623,DRESS
P2623,SHIRT
P2623,SKIRT
P2624,SET
P2625,PANTS
P2625,LONGSLEEVE
P2625,SHIRT
P2626,PANTS
P2626,SHIRT
P2626,SET
P2627,PANTS
P2627,SHIRT
P2627,SHORTS
P2628,LONGSLEEVE
P2628,SHIRT
P2628,SET
P2629,DRESS
P2629,SHIRT
P2629,SKIRT
P2630,DRESS
P2630,SHIRT
P2630,SKIRT
P2631,DRESS
P2631,SHIRT
P2631,SKIRT
P2632,SET
P2633,DRESS
P2633,SHIRT
P2633,SKIRT
P2634,NOT_SURE
P2634,PANTS
P2634,SHIRT
P2635,LONGSLEEVE
P2635,DRESS
P2635,SHIRT
P2636,NOT_SURE
P2636,PANTS
P2636,SHIRT
P2637,LONGSLEEVE
P2637,SHIRT
P2638,DRESS
P2638,SHIRT
P2638,SKIRT
P2639,DRESS
P2639,SHIRT
P2639,SKIRT
P2640,PANTS
P2640,LONGSLEEVE
P2640,SHIRT
P2641,PANTS
P2641,SHIRT
P2641,SET
P2642,PANTS
P2642,SHORTS
P2642,SET
P2643,SET
P2644,SET
P2645,LONGSLEEVE
P2645,SET
P2646,PANTS
P2646,SHIRT
P2646,OUTWEAR
P2647,LONGSLEEVE
P2647,SHIRT
P2647,SET
P2648,DRESS
P2648,SKIRT
P2649,DRESS
P2649,SKIRT
P2650,DRESS
P2650,SKIRT
P2651,DRESS
P2652,DRESS
P2653,DRESS
P2653,SKIRT
P2654,DRESS
P2655,DRESS
P2656,DRESS
P2657,DRESS
P2657,BODY
P2658,DRESS
P2659,DRESS
P2659,SKIRT
P2660,DRESS
P2661,DRESS
P2662,DRESS
P2662,SKIRT
P2663,DRESS
P2663,SKIRT
P2664,SHOES
P2665,DRESS
P2665,BODY
P2666,SHOES
P2667,DRESS
P2667,SKIRT
P2668,DRESS
P2668,SKIRT
P2669,DRESS
P2670,DRESS
P2671,DRESS
P2671,SKIRT
P2672,DRESS
P2673,SHOES
P2673,HAT
P2674,DRESS
P2674,SKIRT
P2675,DRESS
P2675,SKIRT
P2676,DRESS
P2676,SKIRT
P2677,DRESS
P2678,LONGSLEEVE
P2678,DRESS
P2678,SHIRT
P2679,DRESS
P2680,DRESS
P2681,DRESS
P2681,SKIRT
P2682,PANTS
P2682,DRESS
P2683,DRESS
P2684,DRESS
P2684,BODY
P2685,DRESS
P2686,DRESS
P2686,SKIRT
P2687,LONGSLEEVE
P2687,DRESS
P2687,SKIRT
P2688,PANTS
P2688,LONGSLEEVE
P2688,SHIRT
P2689,DRESS
P2690,DRESS
P2691,DRESS
P2692,DRESS
P2692,SKIRT
P2693,DRESS
P2694,DRESS
P2694,SKIRT
P2695,DRESS
P2695,SHIRT
P2696,DRESS
P2696,SHIRT
P2696,OUTWEAR
P2697,DRESS
P2697,SKIRT
P2698,DRESS
P2699,DRESS
P2700,DRESS
P2701,DRESS
P2702,DRESS
P2702,SKIRT
P2703,DRESS
P2703,SKIRT
P2704,DRESS
P2704,SHIRT
P2705,DRESS
P2705,SKIRT
P2706,DRESS
P2706,SKIRT
P2707,DRESS
P2708,DRESS
P2709,DRESS
P2710,DRESS
P2711,DRESS
P2712,LONGSLEEVE
P2712,DRESS
P2712,SHIRT
P2713,DRESS
P2714,DRESS
P2715,DRESS
P2715,SKIRT
P2716,DRESS
P2717,DRESS
P2717,SKIRT
P2718,DRESS
P2718,BODY
P2719,DRESS
P2720,DRESS
P2721,DRESS
P2722,DRESS
P2723,DRESS
P2723,SKIRT
P2724,DRESS
P2724,SKIRT
P2725,DRESS
P2726,SHOES
P2727,DRESS
P2728,DRESS
P2729,DRESS
P2729,SKIRT
P2730,DRESS
P2731,SHIRT
P2732,DRESS
P2732,SKIRT
P2733,DRESS
P2734,DRESS
P2735,DRESS
P2735,SHIRT
P2735,BODY
P2736,DRESS
P2736,SET
P2737,DRESS
P2738,LONGSLEEVE
P2738,SHIRT
P2739,DRESS
P2740,DRESS
P2740,BODY
P2741,DRESS
P2741,SKIRT
P2742,DRESS
P2742,SKIRT
P2743,DRESS
P2744,DRESS
P2744,BODY
P2745,DRESS
P2746,DRESS
P2747,DRESS
P2748,DRESS
P2749,DRESS
P2749,SKIRT
P2750,DRESS
P2750,SET
P2751,LONGSLEEVE
P2751,SHIRT
P2752,DRESS
P2752,SHIRT
P2752,OUTWEAR
P2753,LONGSLEEVE
P2753,SHIRT
P2754,DRESS
P2755,SHOES
P2755,HAT
P2756,PANTS
P2756,LONGSLEEVE
P2756,DRESS
P2757,DRESS
P2758,DRESS
P2759,DRESS
P2760,DRESS
P2761,LONGSLEEVE
P2761,DRESS
P2761,SHIRT
P2762,DRESS
P2763,DRESS
P2764,DRESS
P2765,DRESS
P2766,DRESS
P2767,LONGSLEEVE
P2767,SHIRT
P2768,PANTS
P2768,DRESS
P2768,SHIRT
P2769,DRESS
P2770,DRESS
P2771,DRESS
P2772,DRESS
P2773,DRESS
P2774,DRESS
P2774,SKIRT
P2775,DRESS
P2775,BODY
P2776,LONGSLEEVE
P2776,DRESS
P2776,SKIRT
P2777,DRESS
P2778,DRESS
P2779,DRESS
P2779,SKIRT
P2780,DRESS
P2780,SKIRT
P2781,DRESS
P2782,DRESS
P2782,SHIRT
P2783,DRESS
P2783,SKIRT
P2784,DRESS
P2785,PANTS
P2785,DRESS
P2785,SHIRT
P2786,DRESS
P2787,DRESS
P2787,SKIRT
P2788,DRESS
P2789,LONGSLEEVE
P2789,DRESS
P2789,SHIRT
P2790,DRESS
P2790,SKIRT
P2791,PANTS
P2791,DRESS
P2791,SHIRT
P2792,DRESS
P2793,DRESS
P2793,BODY
P2793,SET
P2794,DRESS
P2795,DRESS
P2796,SHOES
P2797,DRESS
P2798,DRESS
P2799,DRESS
P2799,SKIRT
P2800,LONGSLEEVE
P2800,DRESS
P2800,SHIRT
P2801,DRESS
P2801,SHIRT
P2801,SKIRT
P2802,DRESS
P2802,SKIRT
P2803,DRESS
P2804,DRESS
P2804,BODY
P2804,SKIRT
P2805,DRESS
P2805,SKIRT
P2806,DRESS
P2806,BODY
P2806,SET
P2807,DRESS
P2807,SKIRT
P2808,DRESS
P2809,DRESS
P2810,DRESS
P2811,DRESS
P2811,SKIRT
P2812,DRESS
P2813,DRESS
P2813,SKIRT
P2814,DRESS
P2815,DRESS
P2815,BODY
P2816,DRESS
P2817,LONGSLEEVE
P2817,SHIRT
P2818,DRESS
P2819,DRESS
P2820,DRESS
P2821,DRESS
P2822,DRESS
P2822,SKIRT
P2823,DRESS
P2823,SKIRT
P2824,DRESS
P2825,DRESS
P2826,DRESS
P2827,LONGSLEEVE
P2827,SHIRT
P2828,DRESS
P2829,DRESS
P2830,DRESS
P2830,SKIRT
P2831,DRESS
P2832,DRESS
P2833,SHOES
P2834,DRESS
P2834,SHIRT
P2834,SKIRT
P2835,DRESS
P2835,BODY
P2836,LONGSLEEVE
P2836,SHIRT
P2837,LONGSLEEVE
P2837,SHIRT
P2838,DRESS
P2838,BODY
P2839,DRESS
P2839,SHIRT
P2839,OUTWEAR
P2840,DRESS
P2841,LONGSLEEVE
P2841,SHIRT
P2842,LONGSLEEVE
P2842,SHIRT
P2843,DRESS
P2844,SHOES
P2844,HAT
P2845,LONGSLEEVE
P2845,SHIRT
P2846,DRESS
P2846,BODY
P2847,DRESS
P2848,DRESS
P2848,BODY
P2849,LONGSLEEVE
P2849,SHIRT
P2850,DRESS
P2851,DRESS
P2851,SKIRT
P2852,DRESS
P2852,SKIRT
P2853,SHOES
P2854,DRESS
P2855,LONGSLEEVE
P2855,SHIRT
P2856,DRESS
P2857,DRESS
P2858,DRESS
P2859,DRESS
P2860,DRESS
P2861,DRESS
P2862,LONGSLEEVE
P2862,SHIRT
P2863,DRESS
P2864,DRESS
P2865,DRESS
P2865,BODY
P2866,DRESS
P2867,DRESS
P2868,DRESS
P2868,SET
P2869,SHOES
P2870,DRESS
P2871,DRESS
P2872,DRESS
P2873,LONGSLEEVE
P2873,SHIRT
P2874,DRESS
P2875,LONGSLEEVE
P2875,SHIRT
P2876,DRESS
P2877,DRESS
P2878,DRESS
P2879,LONGSLEEVE
P2879,SHIRT
P2880,DRESS
P2880,BODY
P2880,SKIRT
P2881,DRESS
P2881,SET
P2882,DRESS
P2883,LONGSLEEVE
P2883,DRESS
P2884,DRESS
P2885,SET
P2886,DRESS
P2887,DRESS
P2888,DRESS
P2889,DRESS
P2889,SKIRT
P2890,DRESS
P2890,SET
P2891,DRESS
P2892,DRESS
P2892,SHIRT
P2893,DRESS
P2894,LONGSLEEVE
P2894,SHIRT
P2895,SHOES
P2896,DRESS
P2897,DRESS
P2898,LONGSLEEVE
P2898,SHIRT
P2899,DRESS
P2900,SHOES
P2900,HAT
P2901,DRESS
P2901,SKIRT
P2902,DRESS
P2903,DRESS
P2904,DRESS
P2905,DRESS
P2905,SET
P2906,DRESS
P2907,DRESS
P2908,SHIRT
P2909,LONGSLEEVE
P2909,DRESS
P2910,DRESS
P2910,SHIRT
P2911,DRESS
P2912,DRESS
P2912,SKIRT
P2913,DRESS
P2914,DRESS
P2915,LONGSLEEVE
P2915,DRESS
P2916,DRESS
P2917,DRESS
P2918,DRESS
P2919,DRESS
P2919,SKIRT
P2920,DRESS
P2921,DRESS
P2922,DRESS
P2923,PANTS
P2923,LONGSLEEVE
P2923,DRESS
P2924,LONGSLEEVE
P2924,SHIRT
P2924,SET
P2925,DRESS
P2926,DRESS
P2927,DRESS
P2928,LONGSLEEVE
P2928,SHIRT
P2928,SET
P2929,DRESS
P2930,DRESS
P2930,SHIRT
P2931,DRESS
P2932,DRESS
P2933,DRESS
P2934,DRESS
P2935,DRESS
P2936,LONGSLEEVE
P2936,DRESS
P2936,SHIRT
P2937,LONGSLEEVE
P2937,DRESS
P2938,DRESS
P2939,DRESS
P2940,DRESS
P2941,DRESS
P2941,SKIRT
P2942,DRESS
P2943,DRESS
P2944,DRESS
P2944,SKIRT
P2945,DRESS
P2946,DRESS
P2947,DRESS
P2948,DRESS
P2949,DRESS
P2950,DRESS
P2951,DRESS
P2952,DRESS
P2953,DRESS
P2954,DRESS
P2954,SKIRT
P2955,DRESS
P2955,BODY
P2955,SKIRT
P2956,DRESS
P2956,SHIRT
P2957,DRESS
P2957,SKIRT
P2958,DRESS
P2958,SKIRT
P2959,NOT_SURE
P2960,DRESS
P2961,DRESS
P2961,SKIRT
P2962,DRESS
P2962,SKIRT
P2963,DRESS
P2964,DRESS
P2964,SKIRT
P2965,DRESS
P2965,SKIRT
P2966,DRESS
P2966,SKIRT
P2967,DRESS
P2968,DRESS
P2969,DRESS
P2970,DRESS
P2970,SKIRT
P2971,DRESS
P2971,SKIRT
P2972,DRESS
P2972,SKIRT
P2973,DRESS
P2973,SKIRT
P2974,DRESS
P2975,DRESS
P2976,DRESS
P2976,SKIRT
P2977,DRESS
P2977,SKIRT
P2978,DRESS
P2978,SKIRT
P2979,DRESS
P2980,DRESS
P2980,BODY
P2981,DRESS
P2982,DRESS
P2983,DRESS
P2984,DRESS
P2984,SKIRT
P2985,LONGSLEEVE
P2985,DRESS
P2986,NOT_SURE
P2987,DRESS
P2988,DRESS
P2989,LONGSLEEVE
P2989,DRESS
P2989,SHIRT
P2990,DRESS
P2991,LONGSLEEVE
P2991,SHIRT
P2992,DRESS
P2993,DRESS
P2993,SHIRT
P2994,DRESS
P2995,DRESS
P2995,BODY
P2996,HAT
P2997,NOT_SURE
P2997,DRESS
P2997,SHIRT
P2998,DRESS
P2998,BODY
P2999,DRESS
P3000,DRESS
P3001,DRESS
P3002,DRESS
P3002,SKIRT
P3003,DRESS
P3004,DRESS
P3004,BODY
P3005,PANTS
P3005,DRESS
P3005,SHIRT
P3006,PANTS
P3006,DRESS
P3006,SHIRT
P3007,DRESS
P3008,DRESS
P3008,SHIRT
P3008,OUTWEAR
P3009,DRESS
P3009,SKIRT
P3010,DRESS
P3010,SHIRT
P3011,DRESS
P3011,BODY
P3012,DRESS
P3013,DRESS
P3013,SKIRT
P3014,DRESS
P3015,PANTS
P3015,DRESS
P3015,SHIRT
P3016,DRESS
P3016,SET
P3017,DRESS
P3017,SKIRT
P3018,DRESS
P3019,DRESS
P3020,DRESS
P3020,SHIRT
P3021,DRESS
P3021,SHIRT
P3021,OUTWEAR
P3022,DRESS
P3023,DRESS
P3024,DRESS
P3024,SKIRT
P3025,DRESS
P3025,BODY
P3026,DRESS
P3026,BODY
P3027,PANTS
P3027,DRESS
P3027,SHIRT
P3028,DRESS
P3028,SKIRT
P3029,DRESS
P3029,SET
P3030,PANTS
P3030,DRESS
P3030,SHIRT
P3031,DRESS
P3032,DRESS
P3033,DRESS
P3033,SHIRT
P3033,SET
P3034,DRESS
P3035,PANTS
P3035,DRESS
P3036,DRESS
P3037,DRESS
P3038,PANTS
P3038,DRESS
P3038,SHIRT
P3039,DRESS
P3040,DRESS
P3040,SHIRT
P3041,DRESS
P3042,DRESS
P3043,DRESS
P3044,DRESS
P3045,DRESS
P3046,DRESS
P3047,DRESS
P3047,SET
P3048,DRESS
P3049,DRESS
P3050,DRESS
P3050,SKIRT
P3051,DRESS
P3052,LONGSLEEVE
P3052,DRESS
P3053,DRESS
P3054,DRESS
P3054,SHIRT
P3054,SKIRT
P3055,DRESS
P3055,SHIRT
P3056,DRESS
P3056,SHIRT
P3056,SKIRT
P3057,DRESS
P3057,SHIRT
P3057,SKIRT
P3058,DRESS
P3059,DRESS
P3059,SHIRT
P3059,SKIRT
P3060,LONGSLEEVE
P3060,DRESS
P3061,DRESS
P3062,DRESS
P3062,SHIRT
P3063,DRESS
P3064,DRESS
P3065,DRESS
P3065,SET
P3066,DRESS
P3067,DRESS
P3067,SHIRT
P3068,DRESS
P3069,DRESS
P3070,DRESS
P3070,SKIRT
P3071,DRESS
P3072,DRESS
P3073,DRESS
P3074,DRESS
P3075,DRESS
P3076,DRESS
P3076,BODY
P3076,SKIRT
P3077,DRESS
P3077,SKIRT
P3078,DRESS
P3079,DRESS
P3079,SKIRT
P3080,DRESS
P3081,DRESS
P3082,DRESS
P3082,SKIRT
P3083,DRESS
P3083,SKIRT
P3084,DRESS
P3085,DRESS
P3086,DRESS
P3087,DRESS
P3088,DRESS
P3088,BODY
P3089,DRESS
P3090,DRESS
P3091,DRESS
P3091,SKIRT
P3092,DRESS
P3093,DRESS
P3094,DRESS
P3095,DRESS
P3096,DRESS
P3096,SKIRT
P3097,DRESS
P3098,DRESS
P3099,DRESS
P3099,SHIRT
P3100,DRESS
P3100,SKIRT
P3101,DRESS
P3101,SKIRT
P3102,DRESS
P3103,DRESS
P3103,SKIRT
P3104,DRESS
P3105,DRESS
P3105,SKIRT
P3106,DRESS
P3107,DRESS
P3108,DRESS
P3108,BODY
P3109,DRESS
P3109,SKIRT
P3110,DRESS
P3111,DRESS
P3112,DRESS
P3112,SKIRT
P3113,DRESS
P3114,LONGSLEEVE
P3114,DRESS
P3114,SHIRT
P3115,DRESS
P3115,SHIRT
P3116,DRESS
P3116,SKIRT
P3116,SET
P3117,NOT_SURE
P3117,DRESS
P3117,SHIRT
P3118,DRESS
P3118,SHIRT
P3118,SKIRT
P3119,LONGSLEEVE
P3119,DRESS
P3119,SHIRT
P3120,PANTS
P3120,DRESS
P3120,SET
P3121,DRESS
P3121,SHIRT
P3121,SKIRT
P3122,DRESS
P3122,SHIRT
P3122,SKIRT
P3123,DRESS
P3123,SKIRT
P3124,DRESS
P3124,SET
P3125,DRESS
P3125,SHIRT
P3125,SET
P3126,PANTS
P3126,DRESS
P3126,SET
P3127,DRESS
P3128,DRESS
P3128,SKIRT
P3129,DRESS
P3130,DRESS
P3130,SHIRT
P3130,SKIRT
P3131,DRESS
P3132,DRESS
P3133,DRESS
P3133,SKIRT
P3134,DRESS
P3134,SKIRT
P3135,DRESS
P3135,SHIRT
P3135,OUTWEAR
P3136,DRESS
P3137,DRESS
P3137,SKIRT
P3138,DRESS
P3139,DRESS
P3140,DRESS
P3140,SKIRT
P3141,DRESS
P3142,DRESS
P3143,DRESS
P3143,SHIRT
P3143,SKIRT
P3144,DRESS
P3145,DRESS
P3146,DRESS
P3146,SKIRT
P3147,DRESS
P3147,SHIRT
P3147,SKIRT
P3148,DRESS
P3148,SKIRT
P3149,DRESS
P3150,DRESS
P3150,SKIRT
P3151,DRESS
P3151,SKIRT
P3152,DRESS
P3152,SKIRT
P3153,DRESS
P3153,SKIRT
P3154,DRESS
P3155,DRESS
P3155,SKIRT
P3156,DRESS
P3157,DRESS
P3158,DRESS
P3158,SHIRT
P3158,SKIRT
P3159,DRESS
P3160,DRESS
P3161,DRESS
P3161,SKIRT
P3162,DRESS
P3162,SKIRT
P3163,DRESS
P3163,SKIRT
P3164,DRESS
P3164,SKIRT
P3165,DRESS
P3165,SKIRT
P3166,DRESS
P3167,DRESS
P3167,SKIRT
P3168,DRESS
P3169,DRESS
P3169,SKIRT
P3170,DRESS
P3171,DRESS
P3172,DRESS
P3173,DRESS
P3174,DRESS
P3174,SHIRT
P3174,SKIRT
P3175,DRESS
P3176,DRESS
P3177,SET
P3178,DRESS
P3179,DRESS
P3180,DRESS
P3180,SKIRT
P3181,DRESS
P3182,DRESS
P3182,SHIRT
P3182,OUTWEAR
P3183,DRESS
P3184,PANTS
P3184,DRESS
P3184,SKIRT
P3185,DRESS
P3185,BODY
P3185,SKIRT
P3186,DRESS
P3186,SKIRT
P3187,DRESS
P3188,DRESS
P3189,DRESS
P3189,SKIRT
P3190,DRESS
P3191,DRESS
P3192,DRESS
P3192,SHIRT
P3192,SKIRT
P3193,DRESS
P3193,SHIRT
P3193,OUTWEAR
P3194,DRESS
P3194,SHIRT
P3194,SKIRT
P3195,DRESS
P3196,DRESS
P3196,SKIRT
P3197,DRESS
P3197,SHIRT
P3197,SKIRT
P3198,DRESS
P3198,SKIRT
P3199,DRESS
P3199,SHIRT
P3199,SKIRT
P3200,DRESS
P3200,SHIRT
P3200,SKIRT
P3201,DRESS
P3201,SKIRT
P3201,SET
P3202,DRESS
P3203,DRESS
P3203,SKIRT
P3204,PANTS
P3204,DRESS
P3204,SKIRT
P3205,DRESS
P3205,SKIRT
P3206,DRESS
P3207,DRESS
P3208,LONGSLEEVE
P3208,DRESS
P3208,SKIRT
P3209,DRESS
P3210,DRESS
P3211,DRESS
P3212,DRESS
P3213,DRESS
P3214,DRESS
P3215,DRESS
P3215,SKIRT
P3215,SET
P3216,DRESS
P3216,SHIRT
P3217,LONGSLEEVE
P3217,DRESS
P3218,DRESS
P3218,SKIRT
P3219,DRESS
P3220,SHIRT
P3221,DRESS
P3221,SKIRT
P3222,DRESS
P3222,SHIRT
P3222,SKIRT
P3223,DRESS
P3224,DRESS
P3225,DRESS
P3226,DRESS
P3227,DRESS
P3228,DRESS
P3228,SKIRT
P3229,DRESS
P3229,SKIRT
P3229,SET
P3230,DRESS
P3230,BODY
P3230,SKIRT
P3231,DRESS
P3232,DRESS
P3233,DRESS
P3234,DRESS
P3235,DRESS
P3236,DRESS
P3236,SKIRT
P3237,DRESS
P3238,DRESS
P3239,DRESS
P3239,SKIRT
P3240,DRESS
P3240,SKIRT
P3241,DRESS
P3242,DRESS
P3242,BODY
P3243,DRESS
P3243,SHIRT
P3243,SKIRT
P3244,DRESS
P3244,SKIRT
P3245,DRESS
P3245,SKIRT
P3246,DRESS
P3246,SKIRT
P3247,DRESS
P3247,SKIRT
P3248,DRESS
P3248,SKIRT
P3249,DRESS
P3249,SHIRT
P3249,SKIRT
P3250,DRESS
P3251,DRESS
P3251,SHIRT
P3251,SKIRT
P3252,DRESS
P3252,BODY
P3253,DRESS
P3253,SKIRT
P3254,DRESS
P3255,DRESS
P3256,DRESS
P3256,SKIRT
P3257,DRESS
P3257,SKIRT
P3258,DRESS
P3258,SHIRT
P3258,HAT
P3259,DRESS
P3259,SKIRT
P3260,DRESS
P3261,DRESS
P3261,SHIRT
P3261,SKIRT
P3262,DRESS
P3263,DRESS
P3264,DRESS
P3265,DRESS
P3266,DRESS
P3267,DRESS
P3267,SKIRT
P3268,DRESS
P3268,SKIRT
P3269,DRESS
P3269,SKIRT
P3270,DRESS
P3270,SKIRT
P3271,DRESS
P3272,DRESS
P3273,DRESS
P3273,BODY
P3274,DRESS
P3275,DRESS
P3276,DRESS
P3276,SKIRT
P3277,DRESS
P3278,DRESS
P3279,DRESS
P3279,SHIRT
P3279,SKIRT
P3280,DRESS
P3280,SHIRT
P3280,SKIRT
P3281,DRESS
P3282,DRESS
P3282,SKIRT
P3283,DRESS
P3284,DRESS
P3285,NOT_SURE
P3285,DRESS
P3285,SHIRT
P3286,DRESS
P3286,SHIRT
P3286,SKIRT
P3287,DRESS
P3287,SKIRT
P3288,DRESS
P3288,SHIRT
P3288,SKIRT
P3289,DRESS
P3290,DRESS
P3291,DRESS
P3291,SKIRT
P3292,DRESS
P3292,SKIRT
P3293,DRESS
P3293,SKIRT
P3294,DRESS
P3295,DRESS
P3295,SKIRT
P3295,SET
P3296,PANTS
P3296,DRESS
P3296,SHIRT
P3297,DRESS
P3297,SHIRT
P3297,SKIRT
P3298,DRESS
P3298,SKIRT
P3299,DRESS
P3299,SHIRT
P3300,DRESS
P3300,SHIRT
P3300,SKIRT
P3301,DRESS
P3302,DRESS
P3303,DRESS
P3303,SHIRT
P3303,OUTWEAR
P3304,DRESS
P3305,DRESS
P3306,DRESS
P3306,SKIRT
P3307,DRESS
P3308,DRESS
P3309,DRESS
P3310,DRESS
P3311,DRESS
P3312,DRESS
P3312,SHIRT
P3312,SKIRT
P3313,PANTS
P3313,DRESS
P3313,SHIRT
P3314,DRESS
P3314,SKIRT
P3315,DRESS
P3316,DRESS
P3317,DRESS
P3318,DRESS
P3319,DRESS
P3319,SKIRT
P3319,SET
P3320,DRESS
P3321,NOT_SURE
P3321,LONGSLEEVE
P3321,DRESS
P3322,DRESS
P3322,SHIRT
P3322,SET
P3323,DRESS
P3324,DRESS
P3324,SKIRT
P3325,DRESS
P3325,SKIRT
P3326,DRESS
P3327,DRESS
P3328,DRESS
P3328,SHIRT
P3328,SKIRT
P3329,NOT_SURE
P3329,DRESS
P3329,SHIRT
P3330,DRESS
P3330,SKIRT
P3331,DRESS
P3332,DRESS
P3332,SHIRT
P3332,SKIRT
P3333,DRESS
P3333,SKIRT
P3334,DRESS
P3335,DRESS
P3335,SKIRT
P3336,DRESS
P3337,DRESS
P3338,DRESS
P3339,DRESS
P3339,BODY
P3339,SKIRT
P3340,DRESS
P3341,DRESS
P3341,BODY
P3341,SKIRT
P3342,DRESS
P3342,SKIRT
P3343,DRESS
P3343,SKIRT
P3344,DRESS
P3345,DRESS
P3346,DRESS
P3347,DRESS
P3348,DRESS
P3348,SKIRT
P3349,DRESS
P3350,DRESS
P3350,SHIRT
P3350,SKIRT
P3351,DRESS
P3352,PANTS
P3352,DRESS
P3352,SHORTS
P3353,DRESS
P3353,SKIRT
P3353,SET
P3354,DRESS
P3354,SHIRT
P3354,SET
P3355,DRESS
P3356,DRESS
P3356,SKIRT
P3357,DRESS
P3357,SHIRT
P3357,SKIRT
P3358,PANTS
P3358,DRESS
P3358,HAT
P3359,DRESS
P3360,NOT_SURE
P3360,DRESS
P3360,SHIRT
P3361,PANTS
P3361,SHIRT
P3361,SHORTS
P3362,DRESS
P3362,SKIRT
P3363,DRESS
P3364,DRESS
P3365,DRESS
P3366,DRESS
P3366,SKIRT
P3367,DRESS
P3367,SHIRT
P3367,SKIRT
P3368,DRESS
P3368,SHIRT
P3368,SKIRT
P3369,DRESS
P3369,SHIRT
P3369,SKIRT
P3370,DRESS
P3371,NOT_SURE
P3371,DRESS
P3371,SHIRT
P3372,DRESS
P3372,SHIRT
P3372,OUTWEAR
P3373,DRESS
P3373,SHIRT
P3373,SKIRT
P3374,NOT_SURE
P3374,DRESS
P3374,SHIRT
P3375,DRESS
P3375,BODY
P3376,DRESS
P3376,SHIRT
P3376,SKIRT
P3377,DRESS
P3377,SKIRT
P3378,DRESS
P3378,BODY
P3379,DRESS
P3379,SKIRT
P3380,DRESS
P3380,SHIRT
P3380,SKIRT
P3381,DRESS
P3381,BODY
P3382,DRESS
P3382,SKIRT
P3383,DRESS
P3384,DRESS
P3385,DRESS
P3386,DRESS
P3386,SHIRT
P3386,SKIRT
P3387,DRESS
P3387,SKIRT
P3388,DRESS
P3388,SHIRT
P3388,SKIRT
P3389,DRESS
P3389,SHIRT
P3389,OUTWEAR
P3390,DRESS
P3390,SHIRT
P3390,SKIRT
P3391,DRESS
P3391,SHIRT
P3391,SKIRT
P3392,NOT_SURE
P3392,PANTS
P3392,DRESS
P3393,DRESS
P3393,SHIRT
P3394,DRESS
P3394,SHIRT
P3394,SKIRT
P3395,PANTS
P3395,DRESS
P3395,SHIRT
P3396,DRESS
P3396,SHIRT
P3396,SKIRT
P3397,DRESS
P3397,SKIRT
P3398,DRESS
P3399,DRESS
P3400,DRESS
P3400,SKIRT
P3401,DRESS
P3402,DRESS
P3402,SKIRT
P3403,DRESS
P3404,DRESS
